sample	sample_supplier_name	sample_donor_id	sample_accession_number	study_accession_number	sample_common_name	md5	id_run	lane	is_paired_read	tag_index	library_id	total_reads	study_id	study_title	reference	library_type	cram	cram_irods_location	ca_metrics_file	art_oxH
6590STDY10735062	PD53345a	PD53345a	NA	EGAS00001005663	Homo sapiens	421ed548d3d7646f81b0f68ea2eea8bf	41760	4	1	110	23446263	52484406	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_4#110.cram	/seq/illumina/runs/41/41760/lane4/plex110/41760_4#110.cram	/seq/illumina/runs/41/41760/lane4/plex110/41760_4#110.substitution_metrics.txt	0.74
6590STDY10735128	PD53345b	PD53345b	NA	EGAS00001005663	Homo sapiens	38c29c40628cb3dfd4608063122cb5f7	41760	1	1	109	50889467	66272220	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_1#109.cram	/seq/illumina/runs/41/41760/lane1/plex109/41760_1#109.cram	/seq/illumina/runs/41/41760/lane1/plex109/41760_1#109.substitution_metrics.txt	0.79
6590STDY10735128	PD53345b	PD53345b	NA	EGAS00001005663	Homo sapiens	9e7db1d6e0e706045d4b9612b533a54a	41760	2	1	109	50889467	66089882	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_2#109.cram	/seq/illumina/runs/41/41760/lane2/plex109/41760_2#109.cram	/seq/illumina/runs/41/41760/lane2/plex109/41760_2#109.substitution_metrics.txt	0.78
6590STDY10735128	PD53345b	PD53345b	NA	EGAS00001005663	Homo sapiens	6230c8e36b50c95fa740c0565a8c28a1	41760	3	1	109	50889467	63860964	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_3#109.cram	/seq/illumina/runs/41/41760/lane3/plex109/41760_3#109.cram	/seq/illumina/runs/41/41760/lane3/plex109/41760_3#109.substitution_metrics.txt	0.8
6590STDY10735128	PD53345b	PD53345b	NA	EGAS00001005663	Homo sapiens	25803cd075417c12e3329a4108704cd3	41760	4	1	109	50889467	62653678	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_4#109.cram	/seq/illumina/runs/41/41760/lane4/plex109/41760_4#109.cram	/seq/illumina/runs/41/41760/lane4/plex109/41760_4#109.substitution_metrics.txt	0.81
6590STDY10735063	PD53346a	PD53346a	NA	EGAS00001005663	Homo sapiens	24d95be05e12b470d3586dd73277d25b	41760	1	1	111	23446275	44308054	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_1#111.cram	/seq/illumina/runs/41/41760/lane1/plex111/41760_1#111.cram	/seq/illumina/runs/41/41760/lane1/plex111/41760_1#111.substitution_metrics.txt	0.69
6590STDY10735063	PD53346a	PD53346a	NA	EGAS00001005663	Homo sapiens	e7fb128ae8c542a089c6b88f99688886	41760	2	1	111	23446275	44272432	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_2#111.cram	/seq/illumina/runs/41/41760/lane2/plex111/41760_2#111.cram	/seq/illumina/runs/41/41760/lane2/plex111/41760_2#111.substitution_metrics.txt	0.68
6590STDY10735063	PD53346a	PD53346a	NA	EGAS00001005663	Homo sapiens	8864b59b2eee305302f22f359fc3c155	41760	3	1	111	23446275	42960384	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_3#111.cram	/seq/illumina/runs/41/41760/lane3/plex111/41760_3#111.cram	/seq/illumina/runs/41/41760/lane3/plex111/41760_3#111.substitution_metrics.txt	0.7
6590STDY10735063	PD53346a	PD53346a	NA	EGAS00001005663	Homo sapiens	b85098214f646c91211113d7df79d35e	41760	4	1	111	23446275	42237482	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_4#111.cram	/seq/illumina/runs/41/41760/lane4/plex111/41760_4#111.cram	/seq/illumina/runs/41/41760/lane4/plex111/41760_4#111.substitution_metrics.txt	0.71
6590STDY10735105	PD53346b	PD53346b	NA	EGAS00001005663	Homo sapiens	4cb80a96396f5631ce22e51178c39eba	41760	1	1	63	50889476	48575620	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_1#63.cram	/seq/illumina/runs/41/41760/lane1/plex63/41760_1#63.cram	/seq/illumina/runs/41/41760/lane1/plex63/41760_1#63.substitution_metrics.txt	0.72
6590STDY10735105	PD53346b	PD53346b	NA	EGAS00001005663	Homo sapiens	170da5cbaf3515b631766fa815709ce6	41760	2	1	63	50889476	48366130	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_2#63.cram	/seq/illumina/runs/41/41760/lane2/plex63/41760_2#63.cram	/seq/illumina/runs/41/41760/lane2/plex63/41760_2#63.substitution_metrics.txt	0.71
6590STDY10735105	PD53346b	PD53346b	NA	EGAS00001005663	Homo sapiens	64a3945ca93734f782f6db0ef8137ea2	41760	3	1	63	50889476	46832844	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_3#63.cram	/seq/illumina/runs/41/41760/lane3/plex63/41760_3#63.cram	/seq/illumina/runs/41/41760/lane3/plex63/41760_3#63.substitution_metrics.txt	0.73
6590STDY10735105	PD53346b	PD53346b	NA	EGAS00001005663	Homo sapiens	b30d2b668fff2e74570437c6fdf0c3b6	41760	4	1	63	50889476	46017820	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_4#63.cram	/seq/illumina/runs/41/41760/lane4/plex63/41760_4#63.cram	/seq/illumina/runs/41/41760/lane4/plex63/41760_4#63.substitution_metrics.txt	0.74
6590STDY10735016	PD53347a	PD53347a	NA	EGAS00001005663	Homo sapiens	bd44ddf364f477230d076ac037737c24	41760	1	1	18	23446186	37736344	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_1#18.cram	/seq/illumina/runs/41/41760/lane1/plex18/41760_1#18.cram	/seq/illumina/runs/41/41760/lane1/plex18/41760_1#18.substitution_metrics.txt	0.52
6590STDY10735016	PD53347a	PD53347a	NA	EGAS00001005663	Homo sapiens	819141d1ac32651b7faf24fb40eda39d	41760	2	1	18	23446186	37495376	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_2#18.cram	/seq/illumina/runs/41/41760/lane2/plex18/41760_2#18.cram	/seq/illumina/runs/41/41760/lane2/plex18/41760_2#18.substitution_metrics.txt	0.51
6590STDY10735016	PD53347a	PD53347a	NA	EGAS00001005663	Homo sapiens	c451b6c78e108cc4b6fcdbe10f5b2203	41760	3	1	18	23446186	35984576	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_3#18.cram	/seq/illumina/runs/41/41760/lane3/plex18/41760_3#18.cram	/seq/illumina/runs/41/41760/lane3/plex18/41760_3#18.substitution_metrics.txt	0.51
6590STDY10735016	PD53347a	PD53347a	NA	EGAS00001005663	Homo sapiens	211dbbc009c82c45dd6bd5b1efbc3356	41760	4	1	18	23446186	34944512	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_4#18.cram	/seq/illumina/runs/41/41760/lane4/plex18/41760_4#18.cram	/seq/illumina/runs/41/41760/lane4/plex18/41760_4#18.substitution_metrics.txt	0.51
6590STDY10735106	PD53347b	PD53347b	NA	EGAS00001005663	Homo sapiens	920ff33bb179d4e23eba329c54ce5386	41760	1	1	65	50889393	38624850	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_1#65.cram	/seq/illumina/runs/41/41760/lane1/plex65/41760_1#65.cram	/seq/illumina/runs/41/41760/lane1/plex65/41760_1#65.substitution_metrics.txt	0.78
6590STDY10735106	PD53347b	PD53347b	NA	EGAS00001005663	Homo sapiens	4725a287cf45a0f79cf7d31a8ee08e1c	41760	2	1	65	50889393	38604104	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_2#65.cram	/seq/illumina/runs/41/41760/lane2/plex65/41760_2#65.cram	/seq/illumina/runs/41/41760/lane2/plex65/41760_2#65.substitution_metrics.txt	0.77
6590STDY10735106	PD53347b	PD53347b	NA	EGAS00001005663	Homo sapiens	f01614cf42851657700509c6b4b3beb3	41760	3	1	65	50889393	37517706	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_3#65.cram	/seq/illumina/runs/41/41760/lane3/plex65/41760_3#65.cram	/seq/illumina/runs/41/41760/lane3/plex65/41760_3#65.substitution_metrics.txt	0.79
6590STDY10735106	PD53347b	PD53347b	NA	EGAS00001005663	Homo sapiens	6fcf60b522235a2091c45af7664bba69	41760	4	1	65	50889393	36980308	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_4#65.cram	/seq/illumina/runs/41/41760/lane4/plex65/41760_4#65.cram	/seq/illumina/runs/41/41760/lane4/plex65/41760_4#65.substitution_metrics.txt	0.8
6590STDY10735064	PD53347c	PD53347c	NA	EGAS00001005663	Homo sapiens	206817d59a09458c4821b8b2656b50dd	41760	1	1	112	23446192	45759362	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_1#112.cram	/seq/illumina/runs/41/41760/lane1/plex112/41760_1#112.cram	/seq/illumina/runs/41/41760/lane1/plex112/41760_1#112.substitution_metrics.txt	0.66
6590STDY10735064	PD53347c	PD53347c	NA	EGAS00001005663	Homo sapiens	42dd1e56ee29b95d038a856b21a06dc2	41760	2	1	112	23446192	45587084	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_2#112.cram	/seq/illumina/runs/41/41760/lane2/plex112/41760_2#112.cram	/seq/illumina/runs/41/41760/lane2/plex112/41760_2#112.substitution_metrics.txt	0.66
6590STDY10735064	PD53347c	PD53347c	NA	EGAS00001005663	Homo sapiens	9e3911d2eb20e89d24c8b1d407e884d8	41760	3	1	112	23446192	44209854	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_3#112.cram	/seq/illumina/runs/41/41760/lane3/plex112/41760_3#112.cram	/seq/illumina/runs/41/41760/lane3/plex112/41760_3#112.substitution_metrics.txt	0.68
6590STDY10735064	PD53347c	PD53347c	NA	EGAS00001005663	Homo sapiens	964d0ebfddde490c098749120b5060d6	41760	4	1	112	23446192	43453712	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_4#112.cram	/seq/illumina/runs/41/41760/lane4/plex112/41760_4#112.cram	/seq/illumina/runs/41/41760/lane4/plex112/41760_4#112.substitution_metrics.txt	0.69
6590STDY10735065	PD53348a	PD53348a	NA	EGAS00001005663	Homo sapiens	0fa2d4414a9821d0d80f3d94c6fe9790	41760	1	1	113	23446204	45761218	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_1#113.cram	/seq/illumina/runs/41/41760/lane1/plex113/41760_1#113.cram	/seq/illumina/runs/41/41760/lane1/plex113/41760_1#113.substitution_metrics.txt	0.7
6590STDY10735065	PD53348a	PD53348a	NA	EGAS00001005663	Homo sapiens	d41ed113340e154520686cc5b56bf946	41760	2	1	113	23446204	45582446	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_2#113.cram	/seq/illumina/runs/41/41760/lane2/plex113/41760_2#113.cram	/seq/illumina/runs/41/41760/lane2/plex113/41760_2#113.substitution_metrics.txt	0.69
6590STDY10735065	PD53348a	PD53348a	NA	EGAS00001005663	Homo sapiens	f6ac440c4767467c740d3945ce5b84ee	41760	3	1	113	23446204	43785130	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_3#113.cram	/seq/illumina/runs/41/41760/lane3/plex113/41760_3#113.cram	/seq/illumina/runs/41/41760/lane3/plex113/41760_3#113.substitution_metrics.txt	0.71
6590STDY10735065	PD53348a	PD53348a	NA	EGAS00001005663	Homo sapiens	1d10ab42680a4b72be37814d8b58f1a2	41760	4	1	113	23446204	42675276	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_4#113.cram	/seq/illumina/runs/41/41760/lane4/plex113/41760_4#113.cram	/seq/illumina/runs/41/41760/lane4/plex113/41760_4#113.substitution_metrics.txt	0.72
6590STDY10735107	PD53348b	PD53348b	NA	EGAS00001005663	Homo sapiens	35698aa8c3242fb3c178e9245d7515c4	41760	1	1	67	50889405	56309538	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_1#67.cram	/seq/illumina/runs/41/41760/lane1/plex67/41760_1#67.cram	/seq/illumina/runs/41/41760/lane1/plex67/41760_1#67.substitution_metrics.txt	0.82
6590STDY10735107	PD53348b	PD53348b	NA	EGAS00001005663	Homo sapiens	3faa9110a74a9140ee0a4c61d3b7f5de	41760	2	1	67	50889405	56033616	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_2#67.cram	/seq/illumina/runs/41/41760/lane2/plex67/41760_2#67.cram	/seq/illumina/runs/41/41760/lane2/plex67/41760_2#67.substitution_metrics.txt	0.82
6590STDY10735107	PD53348b	PD53348b	NA	EGAS00001005663	Homo sapiens	2d18adf94cf26d7a2059f1e9653b2d70	41760	3	1	67	50889405	54192196	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_3#67.cram	/seq/illumina/runs/41/41760/lane3/plex67/41760_3#67.cram	/seq/illumina/runs/41/41760/lane3/plex67/41760_3#67.substitution_metrics.txt	0.84
6590STDY10735107	PD53348b	PD53348b	NA	EGAS00001005663	Homo sapiens	4c111abfb2533252f677b65b96d17a26	41760	4	1	67	50889405	53067764	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_4#67.cram	/seq/illumina/runs/41/41760/lane4/plex67/41760_4#67.cram	/seq/illumina/runs/41/41760/lane4/plex67/41760_4#67.substitution_metrics.txt	0.85
6590STDY10735017	PD53349a	PD53349a	NA	EGAS00001005663	Homo sapiens	24e448b65473e85bc9bee446fea9a721	41760	1	1	20	23446198	46628982	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_1#20.cram	/seq/illumina/runs/41/41760/lane1/plex20/41760_1#20.cram	/seq/illumina/runs/41/41760/lane1/plex20/41760_1#20.substitution_metrics.txt	0.66
6590STDY10735017	PD53349a	PD53349a	NA	EGAS00001005663	Homo sapiens	1f311bf5ee4d72c32e7caee65ec0b5a8	41760	2	1	20	23446198	46593622	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_2#20.cram	/seq/illumina/runs/41/41760/lane2/plex20/41760_2#20.cram	/seq/illumina/runs/41/41760/lane2/plex20/41760_2#20.substitution_metrics.txt	0.66
6590STDY10735017	PD53349a	PD53349a	NA	EGAS00001005663	Homo sapiens	1edb9b4cd18276227a1eba0d24c5bfc2	41760	3	1	20	23446198	45370378	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_3#20.cram	/seq/illumina/runs/41/41760/lane3/plex20/41760_3#20.cram	/seq/illumina/runs/41/41760/lane3/plex20/41760_3#20.substitution_metrics.txt	0.67
6590STDY10735017	PD53349a	PD53349a	NA	EGAS00001005663	Homo sapiens	1d288454818ca8a7b44725803be20f83	41760	4	1	20	23446198	44721088	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_4#20.cram	/seq/illumina/runs/41/41760/lane4/plex20/41760_4#20.cram	/seq/illumina/runs/41/41760/lane4/plex20/41760_4#20.substitution_metrics.txt	0.68
6590STDY10735108	PD53349b	PD53349b	NA	EGAS00001005663	Homo sapiens	8ec59c05e3d63e8b9dad915ecba4b9c7	41760	1	1	69	50889417	46191374	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_1#69.cram	/seq/illumina/runs/41/41760/lane1/plex69/41760_1#69.cram	/seq/illumina/runs/41/41760/lane1/plex69/41760_1#69.substitution_metrics.txt	0.8
6590STDY10735108	PD53349b	PD53349b	NA	EGAS00001005663	Homo sapiens	504f7e1a4c5cfc4353cc1c4dbedab9e8	41760	2	1	69	50889417	46217786	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_2#69.cram	/seq/illumina/runs/41/41760/lane2/plex69/41760_2#69.cram	/seq/illumina/runs/41/41760/lane2/plex69/41760_2#69.substitution_metrics.txt	0.79
6590STDY10735108	PD53349b	PD53349b	NA	EGAS00001005663	Homo sapiens	decf4803edf9143fa73df689d529c81f	41760	3	1	69	50889417	44726876	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_3#69.cram	/seq/illumina/runs/41/41760/lane3/plex69/41760_3#69.cram	/seq/illumina/runs/41/41760/lane3/plex69/41760_3#69.substitution_metrics.txt	0.82
6590STDY10735108	PD53349b	PD53349b	NA	EGAS00001005663	Homo sapiens	8f8182d91cbb2d162dfc5479d949dbbb	41760	4	1	69	50889417	43842986	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_4#69.cram	/seq/illumina/runs/41/41760/lane4/plex69/41760_4#69.cram	/seq/illumina/runs/41/41760/lane4/plex69/41760_4#69.substitution_metrics.txt	0.82
6590STDY10735018	PD53349c	PD53349c	NA	EGAS00001005663	Homo sapiens	ec8722716443543c850f93ec2c3085fc	41760	1	1	22	23446210	48028532	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_1#22.cram	/seq/illumina/runs/41/41760/lane1/plex22/41760_1#22.cram	/seq/illumina/runs/41/41760/lane1/plex22/41760_1#22.substitution_metrics.txt	0.71
6590STDY10735018	PD53349c	PD53349c	NA	EGAS00001005663	Homo sapiens	d3857d0a2c7b7fcaf1601fbf09422431	41760	2	1	22	23446210	47836356	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_2#22.cram	/seq/illumina/runs/41/41760/lane2/plex22/41760_2#22.cram	/seq/illumina/runs/41/41760/lane2/plex22/41760_2#22.substitution_metrics.txt	0.7
6590STDY10735018	PD53349c	PD53349c	NA	EGAS00001005663	Homo sapiens	9e63b09a5f7320e6a2dc84e300378446	41760	3	1	22	23446210	46141070	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_3#22.cram	/seq/illumina/runs/41/41760/lane3/plex22/41760_3#22.cram	/seq/illumina/runs/41/41760/lane3/plex22/41760_3#22.substitution_metrics.txt	0.72
6590STDY10735018	PD53349c	PD53349c	NA	EGAS00001005663	Homo sapiens	c77e0ae5b6a781b499f202cd4912afa4	41760	4	1	22	23446210	45128310	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_4#22.cram	/seq/illumina/runs/41/41760/lane4/plex22/41760_4#22.cram	/seq/illumina/runs/41/41760/lane4/plex22/41760_4#22.substitution_metrics.txt	0.73
6590STDY10735066	PD53349d	PD53349d	NA	EGAS00001005663	Homo sapiens	d161e71cda8c49a9c49896c6c4acbb03	41760	1	1	114	23446216	49808930	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_1#114.cram	/seq/illumina/runs/41/41760/lane1/plex114/41760_1#114.cram	/seq/illumina/runs/41/41760/lane1/plex114/41760_1#114.substitution_metrics.txt	0.79
6590STDY10735066	PD53349d	PD53349d	NA	EGAS00001005663	Homo sapiens	2b3e580b8d4fa5ca83bf6dbbbdff61a8	41760	2	1	114	23446216	49723684	6633	PDX models from Latin America_WES 	/lustre/scratch120/npg_repository/references/Homo_sapiens/GRCh38_full_analysis_set_plus_decoy_hla/all/bwa0_6/Homo_sapiens.GRCh38_full_analysis_set_plus_decoy_hla.fa	Agilent Pulldown	41760_2#114.cram	/seq/illumina/runs/41/41760/lane2/plex114/41760_2#114.cram	/seq/illumina/runs/41/41760/lane2/plex114/41760_2#114.substitution_metrics.txt	0.78
